time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-11-20T13:59:35.800Z,19.0093,-65.1009,27,2.4,Md,7,244.8,0.66924489,0.25,pr,pr13324002,2013-11-20T17:59:59.600Z,"76km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2013-11-20T13:54:22.460Z,41.4919,138.4054,239.86,4.4,mb,,94,3.593,0.85,us,usb000l2u5,2013-11-20T21:56:51.769Z,"182km WNW of Kizukuri, Japan",earthquake
2013-11-20T13:52:13.510Z,-2.0746,-12.656,10,4.6,mb,,91,6.061,0.85,us,usb000l2u9,2013-11-20T21:54:42.874Z,"North of Ascension Island",earthquake
2013-11-20T13:48:42.000Z,60.1141,-153.1637,100,2.1,ml,,,,1.01,ak,ak10858501,2013-11-20T14:04:26.058Z,"47km SSW of Redoubt Volcano, Alaska",earthquake
2013-11-20T13:22:03.000Z,60.9648,-150.7354,32.6,1.6,ml,,,,0.46,ak,ak10858420,2013-11-20T13:30:13.496Z,"42km NE of Nikiski, Alaska",earthquake
2013-11-20T12:46:17.800Z,38.8312,-122.8048,0,1,Md,,61.2,0.02694946,0.18,nc,nc72110486,2013-11-22T03:00:06.465Z,"7km W of Cobb, California",earthquake
2013-11-20T11:21:59.000Z,18.8621,-66.1195,9,2.6,Md,4,273.6,0.63780385,0.14,pr,pr13324001,2013-11-20T14:56:20.166Z,"43km N of San Juan, Puerto Rico",earthquake
2013-11-20T10:19:05.900Z,19.3285,-155.1168,4.3,2.1,Ml,,151.2,0.03593261,0.28,hv,hv60575192,2013-11-20T10:24:54.011Z,"17km SE of Volcano, Hawaii",earthquake
2013-11-20T10:09:19.260Z,12.423,95.1805,10.02,5.3,mb,,45,6.959,0.68,us,usb000l2rk,2013-11-20T18:11:46.744Z,"277km ENE of Port Blair, India",earthquake
2013-11-20T09:23:09.000Z,61.4194,-150.7567,55.2,1.9,ml,,,,0.76,ak,ak10858249,2013-11-20T09:33:09.871Z,"44km WSW of Big Lake, Alaska",earthquake
2013-11-20T09:21:58.000Z,38.829,-122.837,9.9,1.3,Md,,183.6,0.04491576,0.02,nc,nc72110471,2013-11-20T12:28:08.719Z,"9km W of Cobb, California",earthquake
2013-11-20T09:01:13.000Z,63.029,-151.5713,6.1,1.6,Ml,,,,0.74,ak,ak10858244,2013-11-20T09:11:51.812Z,"108km NW of Talkeetna, Alaska",earthquake
2013-11-20T08:40:59.500Z,38.8247,-122.9152,3.3,1.2,Md,,82.8,0.03593261,0.03,nc,nc72110466,2013-11-20T11:58:05.292Z,"9km ENE of Cloverdale, California",earthquake
2013-11-20T08:34:42.000Z,63.3589,-144.9696,3,1.6,Ml,,,,0.91,ak,ak10858238,2013-11-20T08:42:49.989Z,"58km SSE of Deltana, Alaska",earthquake
2013-11-20T08:30:04.600Z,37.4192,-118.4885,6.8,1.7,Md,,61.2,0.04491576,0.06,nc,nc72110461,2013-11-26T05:33:10.650Z,"7km WNW of Dixon Lane-Meadow Creek, California",earthquake
2013-11-20T08:20:21.210Z,27.5563,56.0329,10,4.3,mb,,128,2.604,0.73,us,usb000l2p7,2013-11-20T16:22:48.079Z,"47km NNW of Bandar 'Abbas, Iran",earthquake
2013-11-20T08:18:30.000Z,63.0172,-151.4617,24.6,1.8,ml,,,,1.5,ak,ak10858232,2013-11-20T08:26:51.693Z,"103km NW of Talkeetna, Alaska",earthquake
2013-11-20T08:05:29.000Z,61.6219,-150.9345,68.1,1.8,Ml,,,,0.56,ak,ak10858227,2013-11-20T08:16:11.259Z,"49km WSW of Willow, Alaska",earthquake
2013-11-20T07:44:39.000Z,59.7796,-152.9663,11.5,2.4,Ml,,,,1.01,ak,ak10858221,2013-11-20T07:53:03.701Z,"63km W of Anchor Point, Alaska",earthquake
2013-11-20T07:41:43.200Z,39.7813,-120.6623,0.1,1.9,Md,,111.6,0.1527136,0.2,nc,nc72110451,2013-11-20T13:01:38.482Z,"16km W of Portola, California",earthquake
2013-11-20T07:01:49.160Z,18.1444,145.3113,536.95,4.5,mb,,92,1.504,0.98,us,usb000l2ni,2013-11-20T15:04:17.922Z,"48km W of Pagan, Northern Mariana Islands",earthquake
2013-11-20T06:57:29.000Z,63.4449,-151.1887,0.1,2.1,ml,,,,0.78,ak,ak10858136,2013-11-20T07:07:52.037Z,"111km W of Cantwell, Alaska",earthquake
2013-11-20T06:49:23.100Z,36.0695,-117.6443,1.7,1,Ml,17,104.4,0.10779783,0.14,ci,ci11393338,2013-11-20T21:26:26.075Z,"39km NNW of Searles Valley, California",earthquake
2013-11-20T06:47:15.000Z,61.4707,-150.2367,46.8,1,ml,,,,0.18,ak,ak10858133,2013-11-20T06:53:57.473Z,"16km WSW of Big Lake, Alaska",earthquake
2013-11-20T06:11:20.962Z,39.2861,-119.134,13.2809,2.15,ml,25,131,0.312,0.1252,nn,nn00429593,2013-11-20T07:39:52.460Z,"16km SSE of Silver Springs, Nevada",earthquake
2013-11-20T05:52:48.000Z,38.807,-122.825,3.2,1,Md,,118.8,0,0.05,nc,nc72110416,2013-11-20T08:42:02.875Z,"6km WNW of The Geysers, California",earthquake
2013-11-20T05:44:50.650Z,-60.3818,-47.0087,10,4.9,mb,,78,8.344,1.24,us,usb000l2ml,2013-11-20T06:08:56.000Z,"Scotia Sea",earthquake
2013-11-20T05:34:57.000Z,61.6805,-149.6102,34.7,1.7,ml,,,,0.66,ak,ak10858045,2013-11-20T05:45:41.866Z,"6km N of Meadow Lakes, Alaska",earthquake
2013-11-20T05:32:34.270Z,-60.4563,-43.4661,10.09,4.7,mb,,71,7.244,1.02,us,usb000l2mh,2013-11-20T06:00:17.000Z,"Scotia Sea",earthquake
2013-11-20T05:24:49.000Z,63.3115,-150.1303,106.9,1.1,ml,,,,0.7,ak,ak10858043,2013-11-20T19:24:47.565Z,"59km W of Cantwell, Alaska",earthquake
2013-11-20T05:02:49.700Z,38.8393,-122.8293,2.5,1.6,Md,,50.4,0.01796631,0.05,nc,nc72110396,2013-11-20T08:42:07.896Z,"9km WNW of Cobb, California",earthquake
2013-11-20T04:30:44.800Z,33.4122,-116.448,15.2,1.2,Ml,34,122.4,0.11678099,0.17,ci,ci11393282,2013-11-20T04:32:56.713Z,"18km NNW of Borrego Springs, California",earthquake
2013-11-20T04:24:13.000Z,35.7285,-121.1048,6.8,1.7,Md,,86.4,0.03593261,0.1,nc,nc72110376,2013-11-23T03:03:06.125Z,"12km NE of San Simeon, California",earthquake
2013-11-20T03:57:04.450Z,-56.9036,-150.7115,10,5.1,mb,,59,25.481,1.2,us,usb000l2ln,2013-11-20T11:59:30.666Z,"Pacific-Antarctic Ridge",earthquake
2013-11-20T03:43:07.000Z,18.1861,-68.8152,76,3.3,Md,9,313.2,0.52551444,0.43,pr,pr13324000,2013-11-20T07:47:09.771Z,"30km SSW of San Rafael del Yuma, Dominican Republic",earthquake
2013-11-20T03:22:22.000Z,61.3279,-146.8338,18.5,2.1,ml,,,,0.84,ak,ak10857957,2013-11-20T03:32:47.207Z,"34km NW of Valdez, Alaska",earthquake
2013-11-20T02:32:33.900Z,44.843,-111.485,7.6,3.1,Md,64,33,0.05389892,0.08,mb,mb29555,2013-11-20T19:11:42.695Z,"36km NW of West Yellowstone, Montana",earthquake
2013-11-20T02:25:43.900Z,35.4027,-118.3958,11.1,1.8,Ml,34,64.8,0.11678099,0.13,ci,ci11393266,2013-11-20T23:36:37.824Z,"22km SSE of Bodfish, California",earthquake
2013-11-20T02:22:29.000Z,60.4078,-150.411,39,1.5,ml,,,,0.11,ak,ak10857870,2013-11-20T02:29:47.699Z,"24km SE of Sterling, Alaska",earthquake
2013-11-20T02:21:42.000Z,61.858,-148.6045,0,1.3,Ml,,,,0.71,ak,ak10857869,2013-11-20T02:29:45.847Z,"14km ENE of Sutton-Alpine, Alaska",earthquake
2013-11-20T02:10:48.500Z,35.9913,-120.5563,4.6,1.1,Md,,64.8,0.01796631,0.06,nc,nc72110351,2013-11-26T01:28:01.914Z,"24km SW of Coalinga, California",earthquake
2013-11-20T02:06:47.400Z,35.4023,-118.3983,10.9,1,Ml,20,64.8,0.10779783,0.12,ci,ci11393258,2013-11-20T23:27:27.672Z,"22km SSE of Bodfish, California",earthquake
2013-11-20T01:22:28.800Z,38.8025,-122.792,3.6,1,Md,,111.6,0.00898315,0.05,nc,nc72110326,2013-11-20T01:24:04.983Z,"4km NW of The Geysers, California",earthquake
2013-11-20T01:16:06.700Z,38.4247,-122.4487,5.7,1.5,Md,,79.2,0.08084838,0.13,nc,nc72110316,2013-11-20T04:41:04.976Z,"8km WNW of Yountville, California",earthquake
2013-11-20T01:00:06.000Z,61.8077,-148.6558,0,2.7,ml,,,,1.01,ak,ak10857771,2013-11-20T01:18:23.440Z,"10km E of Sutton-Alpine, Alaska",earthquake
2013-11-20T00:45:59.200Z,38.8207,-122.766,0.2,1.6,Md,,61.2,0.00898315,0.06,nc,nc72110291,2013-11-20T01:28:07.575Z,"3km W of Cobb, California",earthquake
2013-11-20T00:45:30.700Z,38.8207,-122.767,0.4,2.1,Md,,50.4,0.00898315,0.08,nc,nc72110276,2013-11-20T08:48:07.953Z,"3km W of Cobb, California",earthquake
2013-11-20T00:45:30.400Z,46.9918,-112.491,0.1,1.4,Md,18,162,0.13923887,0.2,mb,mb13391189,2013-11-20T23:45:18.562Z,"15km ENE of Lincoln, Montana",earthquake
2013-11-20T00:40:35.770Z,32.9185,-97.5579,5,3.6,mb_lg,,42,0.928,0.55,us,usb000l2kc,2013-11-26T14:31:14.861Z,"2km NNW of Azle, Texas",earthquake
2013-11-20T00:32:27.600Z,40.558,-122.2318,10.3,1.8,Md,,32.4,0.08084838,0.25,nc,nc72110271,2013-11-23T03:06:06.453Z,"0km SE of Palo Cedro, California",earthquake
2013-11-20T00:27:58.200Z,44.8267,-110.6982,4.8,2.2,Ml,,126,0.07186522,0.07,uu,uu60002240,2013-11-20T17:37:37.747Z,"36km ENE of West Yellowstone, Montana",earthquake
2013-11-20T00:27:49.400Z,44.7622,-111.089,10.2,1.5,Ml,,100.8,0.03593261,0.09,uu,uu60045382,2013-11-20T17:31:57.694Z,"11km N of West Yellowstone, Montana",earthquake
2013-11-20T00:27:00.200Z,44.8353,-110.6895,6.2,2.2,Ml,,82.8,0.07186522,0.16,uu,uu60045377,2013-11-20T17:23:42.617Z,"38km ENE of West Yellowstone, Montana",earthquake
2013-11-20T00:24:08.800Z,35.047,-117.673,0,1.4,Ml,11,72,0.11678099,0.08,ci,ci11393250,2013-11-20T23:26:27.651Z,"1km NNE of Quarry at BORON",quarry
2013-11-20T00:03:59.000Z,64.986,-147.3373,0.1,1.4,ml,,,,0.27,ak,ak10857750,2013-11-20T00:24:32.348Z,"22km NNE of Badger, Alaska",earthquake
2013-11-20T00:03:18.000Z,61.8387,-148.5329,16.8,1.6,ml,,,,0.28,ak,ak10857745,2013-11-20T00:11:45.040Z,"17km ENE of Sutton-Alpine, Alaska",earthquake
2013-11-19T23:55:24.900Z,18.9009,-64.4008,38,2.6,Md,4,280.8,0.18145969,0.1,pr,pr13323005,2013-11-20T01:49:17.407Z,"58km NNE of Road Town, British Virgin Islands",earthquake
2013-11-19T23:40:49.000Z,44.9277,-123.3918,0,1.5,Md,,100.8,0.29644404,0.25,uw,uw60039708,2013-11-20T19:19:41.674Z,"5km W of Dallas, Oregon",earthquake
2013-11-19T23:37:48.000Z,63.3097,-151.3509,1.5,1.1,ml,,,,0.74,ak,ak10861710,2013-11-21T23:32:56.827Z,"120km W of Cantwell, Alaska",earthquake
2013-11-19T23:37:02.000Z,59.9709,-151.7801,75,1.4,ml,,,,0.45,ak,ak10857735,2013-11-21T23:32:14.847Z,"21km N of Anchor Point, Alaska",earthquake
2013-11-19T23:31:41.000Z,33.4826,-84.5945,23.4,2.1,md,9,97.1999922240006,0.3233935,0.13,se,se112513a,2013-11-25T14:27:16.769Z,"1km N of Tyrone, Georgia",earthquake
2013-11-19T23:20:52.600Z,35.4072,-118.391,5.1,1.3,Ml,17,61.2,0.11678099,0.21,ci,ci11393234,2013-11-21T00:07:58.783Z,"22km SSE of Bodfish, California",earthquake
2013-11-19T23:18:01.190Z,-63.3723,-165.0913,10,5.2,mb,,138,16.937,0.49,us,usb000l2j8,2013-11-20T14:56:17.000Z,"Pacific-Antarctic Ridge",earthquake
2013-11-19T23:10:18.000Z,63.884,-149.7469,0.9,1.5,ml,,,,0.65,ak,ak10857708,2013-11-21T23:32:14.120Z,"38km W of Healy, Alaska",earthquake
2013-11-19T23:09:56.000Z,62.2328,-145.6769,16.8,1.5,ml,,,,0.62,ak,ak10857706,2013-11-21T23:32:59.138Z,"15km NNW of Glennallen, Alaska",earthquake
2013-11-19T23:03:15.000Z,63.0883,-144.1774,5.5,2.6,ml,,,,0.89,ak,ak10857700,2013-11-22T22:12:45.885Z,"66km WSW of Tok, Alaska",earthquake
2013-11-19T22:54:09.700Z,18.1425,-66.8233,16,2.1,Md,8,122.4,0.14822202,0.15,pr,pr13323004,2013-11-20T01:22:33.611Z,"2km SW of Adjuntas, Puerto Rico",earthquake
2013-11-19T22:49:49.000Z,61.6563,-149.9181,51.5,1.2,ml,,,,0.62,ak,ak10857696,2013-11-21T23:32:30.357Z,"6km WNW of Houston, Alaska",earthquake
2013-11-19T22:49:11.300Z,38.8098,-122.811,2.3,1,Md,,93.6,0.01796631,0.05,nc,nc72110246,2013-11-19T23:16:05.124Z,"5km NW of The Geysers, California",earthquake
2013-11-19T22:46:11.700Z,46.4137,-119.2722,0,1.2,Md,,122.4,0.01796631,0.12,uw,uw60631852,2013-11-20T19:26:22.380Z,"13km NNE of West Richland, Washington",earthquake
2013-11-19T22:34:41.400Z,47.8777,-123.2345,45,1,Md,,154.8,0.21559567,0.18,uw,uw60039818,2013-11-20T19:23:47.134Z,"24km SSW of Sequim, Washington",earthquake
2013-11-19T22:24:31.000Z,35.4045,-118.3985,8.9,1.5,Ml,29,64.8,0.11678099,0.14,ci,ci11393202,2013-11-20T23:20:02.614Z,"22km SSE of Bodfish, California",earthquake
2013-11-19T22:22:50.100Z,35.405,-118.3945,8.8,1.6,Ml,35,61.2,0.11678099,0.15,ci,ci11393194,2013-11-20T23:10:52.432Z,"22km SSE of Bodfish, California",earthquake
2013-11-19T22:21:19.500Z,35.4035,-118.395,9.2,2.2,Ml,30,61.2,0.11678099,0.12,ci,ci11393186,2013-11-20T21:31:26.850Z,"22km SSE of Bodfish, California",earthquake
2013-11-19T22:18:38.000Z,44.7662,-111.0813,10.7,1.3,Ml,,111.6,0.03593261,0.11,uu,uu60045367,2013-11-19T22:50:59.793Z,"11km N of West Yellowstone, Montana",earthquake
2013-11-19T22:17:45.300Z,34.2265,-117.6497,3.7,1.5,Ml,33,50.4,0.01796631,0.12,ci,ci11393178,2013-11-20T19:52:46.301Z,"7km N of San Antonio Heights, California",earthquake
2013-11-19T22:16:16.800Z,34.6697,-119.2282,0,2.1,Ml,29,50.4,0.10779783,0.22,ci,ci11393170,2013-11-20T19:36:41.191Z,"20km SSW of Pine Mountain Club, California",earthquake
2013-11-19T22:13:54.800Z,40.6395,-121.2043,5.1,1,Md,,237.6,0.22457882,0.14,nc,nc72108230,2013-11-22T20:27:05.394Z,"37km N of Chester, California",earthquake
2013-11-19T22:13:03.090Z,-63.1631,-164.5132,12.98,4.9,mb,,78,17.225,0.81,us,usb000l2hn,2013-11-19T23:05:23.000Z,"Pacific-Antarctic Ridge",earthquake
2013-11-19T21:54:37.000Z,59.9291,-152.7909,96.1,1.6,ml,,,,0.38,ak,ak10857498,2013-11-21T23:33:01.454Z,"56km WNW of Anchor Point, Alaska",earthquake
2013-11-19T21:49:31.000Z,60.9016,-152.5406,122.5,1.6,ml,,,,0.51,ak,ak10861703,2013-11-21T23:32:54.794Z,"47km NNE of Redoubt Volcano, Alaska",earthquake
2013-11-19T21:47:23.000Z,55.6455,-155.8033,8.8,2.6,ml,,,,0.65,ak,ak10857496,2013-11-21T23:32:29.471Z,"23km SSW of Chirikof Island, Alaska",earthquake
2013-11-19T21:17:25.404Z,37.3259,-117.1348,12.1639,1.29,ml,8,298,0.376,0.071,nn,nn00429566,2013-11-19T22:28:43.947Z,"43km SSE of Goldfield, Nevada",earthquake
2013-11-19T21:13:34.000Z,62.9754,-149.7555,89.2,1,ml,,,,0.36,ak,ak10861701,2013-11-21T23:32:52.975Z,"61km SW of Cantwell, Alaska",earthquake
2013-11-19T21:09:16.300Z,35.8398,-119.8602,7.9,1.6,Md,,288,0.08084838,0.11,nc,nc72110206,2013-11-22T01:56:04.122Z,"20km SSE of Kettleman City, California",earthquake
2013-11-19T20:43:00.900Z,33.1073,-117.1472,1,1,Ml,10,133.2,0.08084838,0.21,ci,ci11393138,2013-11-19T20:45:07.365Z,"4km SSE of San Marcos, California",earthquake
2013-11-19T20:22:45.540Z,1.3069,97.1361,28.66,5,mb,,34,0.439,0.78,us,usb000l2d1,2013-11-20T19:01:56.512Z,"154km SSE of Sinabang, Indonesia",earthquake
2013-11-19T19:50:57.000Z,55.9665,-155.7144,37.7,2.7,ml,,,,0.41,ak,ak10857360,2013-11-21T23:33:02.254Z,"15km NNW of Chirikof Island, Alaska",earthquake
2013-11-19T19:44:57.650Z,51.6108,-175.4122,34.23,4.5,mb,,180,0.628,0.86,us,usb000l2bz,2013-11-22T22:12:44.538Z,"91km ESE of Adak, Alaska",earthquake
2013-11-19T19:43:06.000Z,67.2311,-157.7146,19.1,2.7,ml,,,,0.85,ak,ak10857354,2013-11-22T22:12:39.472Z,"51km NW of Kobuk, Alaska",earthquake
2013-11-19T19:31:41.500Z,37.9285,-121.9547,0,1.2,Md,,72,0.04491576,0.22,nc,nc72110181,2013-11-22T01:39:20.233Z,"1km W of Quarry near Clayton, CA",quarry
2013-11-19T19:31:21.000Z,60.5239,-152.7119,11,1,ml,,,,0.44,ak,ak10857312,2013-11-21T23:30:54.691Z,"4km NNE of Redoubt Volcano, Alaska",earthquake
2013-11-19T19:11:50.800Z,38.808,-122.8137,2.6,1.4,Md,,100.8,0.00898315,0.05,nc,nc72110171,2013-11-19T23:02:08.454Z,"6km NW of The Geysers, California",earthquake
2013-11-19T19:07:38.000Z,61.7219,-149.5362,33.2,1.4,Ml,,,,0.43,ak,ak10857304,2013-11-21T23:30:49.260Z,"11km NNE of Meadow Lakes, Alaska",earthquake
2013-11-19T18:57:30.680Z,45.9393,130.5918,16.02,4.8,mb,,37,1.499,1.3,us,usb000l2ad,2013-11-20T17:32:07.000Z,"20km NNE of Boli, China",earthquake
2013-11-19T18:39:36.000Z,33.724,-118.294,7.3,1.8,Ml,15,86.4,0.00898315,0.21,ci,ci11393122,2013-11-19T18:41:48.048Z,"1km S of San Pedro, California",earthquake
2013-11-19T18:35:35.000Z,45.3592,-122.8082,0,1.3,Md,,126,0.03593261,0.16,uw,uw60039813,2013-11-20T02:50:16.140Z,"2km E of Sherwood, Oregon",quarry
2013-11-19T18:28:56.400Z,33.979,-117.1703,16.8,1.4,Ml,32,43.2,0.07186522,0.15,ci,ci11393114,2013-11-19T18:31:10.249Z,"7km NE of Moreno Valley, California",earthquake
2013-11-19T18:28:34.000Z,60.0745,-153.3428,135.5,2.1,ml,,,,0.52,ak,ak10857281,2013-11-21T23:30:58.466Z,"56km SW of Redoubt Volcano, Alaska",earthquake
2013-11-19T18:26:11.500Z,47.909,-122.5845,5,1,Md,,151.2,0.24254513,0.17,uw,uw60631742,2013-11-19T20:27:38.388Z,"2km WSW of Hansville, Washington",earthquake
2013-11-19T18:03:36.980Z,32.9068,-97.5779,5,2.8,mb_lg,,90,0.918,0.71,us,usb000l2d2,2013-11-26T02:02:41.383Z,"3km WNW of Azle, Texas",earthquake
2013-11-19T18:01:46.000Z,61.9462,-151.2292,82,1.4,ml,,,,0.28,ak,ak10861694,2013-11-21T23:32:51.981Z,"66km WNW of Willow, Alaska",earthquake
2013-11-19T17:58:49.000Z,36.0982,-117.8773,1.1,2.1,Ml,25,57.6,0.02694946,0.14,ci,ci11393106,2013-11-19T18:10:13.240Z,"50km N of Inyokern, California",earthquake
2013-11-19T17:57:18.900Z,32.9419,-97.6016,5,2.5,mb_lg,,105,0.955,0.65,us,usb000l2bu,2013-11-20T16:51:08.000Z,"2km W of Reno, Texas",earthquake
2013-11-19T17:55:30.900Z,33.6813,-116.7948,17.9,1.7,Ml,51,28.8,0.07186522,0.18,ci,ci11393098,2013-11-19T18:06:44.040Z,"9km SW of Idyllwild-Pine Cove, California",earthquake
2013-11-19T17:47:56.500Z,38.7428,-122.5532,22.6,1.8,Md,,108,0.09881468,0.03,nc,nc72110141,2013-11-19T20:48:08.088Z,"5km E of Middletown, California",earthquake
2013-11-19T17:47:54.000Z,63.2632,-150.5634,132.9,1.9,ml,,,,0.4,ak,ak10857218,2013-11-21T23:30:56.592Z,"82km W of Cantwell, Alaska",earthquake
2013-11-19T17:33:59.000Z,60.2041,-153.1739,140.9,2.1,ml,,,,0.63,ak,ak10857209,2013-11-21T23:31:02.534Z,"39km SW of Redoubt Volcano, Alaska",earthquake
2013-11-19T17:27:55.000Z,61.7842,-149.5366,21,2.6,ml,,,,0.68,ak,ak10857194,2013-11-21T23:31:00.498Z,"17km WNW of Fishhook, Alaska",earthquake
2013-11-19T17:25:23.000Z,59.5923,-138.8843,8.8,2.2,ml,,,,0.8,ak,ak10857190,2013-11-22T22:12:33.816Z,"47km E of Yakutat, Alaska",earthquake
2013-11-19T17:23:24.000Z,62.274,-148.5222,38.3,1.5,ml,,,,0.36,ak,ak10857186,2013-11-21T23:31:06.881Z,"55km NNE of Sutton-Alpine, Alaska",earthquake
2013-11-19T17:00:44.040Z,18.4831,145.1854,511,6,mww,,10,1.861,0.94,us,usb000l25i,2013-11-20T23:15:29.481Z,"59km WSW of Agrihan, Northern Mariana Islands",earthquake
2013-11-19T16:51:08.000Z,60.0319,-152.7436,103.6,1.5,ml,,,,0.5,ak,ak10861688,2013-11-21T23:32:50.555Z,"50km S of Redoubt Volcano, Alaska",earthquake
2013-11-19T16:40:12.000Z,62.254,-150.1553,3.3,1.1,ml,,,,0.76,ak,ak10857120,2013-11-22T22:12:35.705Z,"8km SSW of Talkeetna, Alaska",earthquake
2013-11-19T16:39:27.100Z,36.0428,-117.8067,1.3,1.2,Ml,11,90,0.03593261,0.06,ci,ci11393066,2013-11-19T16:42:02.100Z,"43km N of Inyokern, California",earthquake
2013-11-19T16:19:46.000Z,62.6913,-149.4072,64.4,1.2,ml,,,,0.4,ak,ak10857111,2013-11-21T23:31:04.535Z,"54km NE of Talkeetna, Alaska",earthquake
2013-11-19T16:12:07.700Z,44.7617,-111.09,10.6,1.5,Ml,,100.8,0.03593261,0.09,uu,uu60045287,2013-11-19T21:55:54.408Z,"11km N of West Yellowstone, Montana",earthquake
2013-11-19T16:07:53.000Z,59.6012,-138.8861,11.4,2.2,ml,,,,0.86,ak,ak10857101,2013-11-22T22:12:34.735Z,"47km E of Yakutat, Alaska",earthquake
2013-11-19T15:55:07.000Z,19.2242,-155.3908,35.5,2.4,Ml,,147.6,0.01796631,0.17,hv,hv60593726,2013-11-19T16:00:50.062Z,"9km ENE of Pahala, Hawaii",earthquake
2013-11-19T15:50:40.000Z,59.253,-151.9688,63.2,1.9,ml,,,,0.36,ak,ak10861683,2013-11-21T23:32:49.628Z,"49km SSW of Homer, Alaska",earthquake
2013-11-19T15:42:04.000Z,63.3126,-147.3507,100,2,ml,,,,2.97,ak,ak10857068,2013-11-19T15:50:53.336Z,"80km E of Cantwell, Alaska",earthquake
2013-11-19T15:28:54.000Z,59.5834,-138.9217,10.7,2.3,ml,,,,0.75,ak,ak10857064,2013-11-22T22:12:37.904Z,"45km E of Yakutat, Alaska",earthquake
2013-11-19T15:16:48.030Z,8.9163,138.5342,10,5.8,mwb,,19,7.756,0.84,us,usb000l22e,2013-11-20T23:22:01.453Z,"79km SE of Yap, Micronesia",earthquake
2013-11-19T15:12:03.000Z,61.5308,-149.86,31.4,1.8,ml,,,,0.55,ak,ak10857039,2013-11-21T23:31:12.134Z,"5km ENE of Big Lake, Alaska",earthquake
2013-11-19T14:44:21.000Z,59.5143,-138.9977,18.4,4,ml,,,,0.71,ak,ak10857005,2013-11-22T22:13:29.813Z,"41km E of Yakutat, Alaska",earthquake
